ID_REF	VALUE
TC01000001.hg.1	5.52288258247684
TC01000002.hg.1	4.79701486251767
TC01000003.hg.1	3.61241951704928
TC01000004.hg.1	3.91536589551514
TC01000005.hg.1	8.11584489798242
TC01000006.hg.1	11.3660518803299
TC01000007.hg.1	10.9739011787836
TC01000008.hg.1	7.15189185153695
TC01000009.hg.1	3.29647301259423
TC01000010.hg.1	4.84427444044993
TC01000011.hg.1	5.97386893758632
TC01000012.hg.1	5.11979882374989
TC01000013.hg.1	7.48891299524961
TC01000014.hg.1	3.76605803413302
TC01000015.hg.1	5.77576603551363
TC01000016.hg.1	5.66039553589031
TC01000017.hg.1	5.54055272057919
TC01000018.hg.1	7.16786938716561
TC01000019.hg.1	6.13909994659703
TC01000020.hg.1	6.75681325988088
TC01000021.hg.1	6.30599619230544
TC01000022.hg.1	6.50325014830568
TC01000023.hg.1	6.73905056369621
TC01000024.hg.1	6.71613454963623
TC01000025.hg.1	6.87985919056134
TC01000026.hg.1	5.93339214936467
TC01000027.hg.1	4.95605619542344
TC01000028.hg.1	3.50231495790276
TC01000029.hg.1	3.44187897704335
TC01000030.hg.1	6.18362508186579
TC01000031.hg.1	6.52265230537044
TC01000032.hg.1	6.34990010023764
TC01000033.hg.1	6.37097068205817
TC01000034.hg.1	6.69191737519843
TC01000035.hg.1	5.87621334566067
TC01000036.hg.1	6.12901571970976
TC01000037.hg.1	6.84967795751253
TC01000038.hg.1	6.93596616652008
TC01000039.hg.1	4.09166173101534
TC01000040.hg.1	6.94888158254032
TC01000041.hg.1	6.19761031361145
TC01000042.hg.1	6.71935836367153
TC01000043.hg.1	6.79454395955503
TC01000044.hg.1	4.72871456952675
TC01000045.hg.1	5.38201905099168
TC01000046.hg.1	6.92477061109154
TC01000047.hg.1	6.65891712232961
TC01000048.hg.1	6.40769664898
TC01000049.hg.1	5.24425557882963
TC01000050.hg.1	6.25219891620835
TC01000051.hg.1	6.02936302609855
TC01000052.hg.1	6.37039272345329
TC01000053.hg.1	6.01442639588986
TC01000054.hg.1	6.45753934106414
TC01000055.hg.1	5.76938459079631
TC01000056.hg.1	5.74748426358419
TC01000057.hg.1	7.0343203237932
TC01000058.hg.1	7.25762029926513
TC01000059.hg.1	5.5511967938156
TC01000060.hg.1	6.17997196979551
TC01000061.hg.1	6.99064710513318
TC01000062.hg.1	6.1155326703221
TC01000063.hg.1	3.75277569753148
TC01000064.hg.1	6.49999866037014
TC01000065.hg.1	4.73848003227487
TC01000066.hg.1	5.80182294267031
TC01000067.hg.1	6.00766453042434
TC01000068.hg.1	1.92258479542988
TC01000069.hg.1	6.07585098847702
TC01000070.hg.1	8.01043766171635
TC01000071.hg.1	6.21170659855338
TC01000072.hg.1	5.5719058746065
TC01000073.hg.1	6.67021622538214
TC01000074.hg.1	6.31825788829062
TC01000075.hg.1	4.71412296816004
TC01000076.hg.1	4.54172029084145
TC01000077.hg.1	4.05603468603572
TC01000078.hg.1	5.55424452656543
TC01000079.hg.1	3.31371850717394
TC01000080.hg.1	5.61634903811675
TC01000081.hg.1	4.02864019850934
TC01000082.hg.1	7.1714843412225
TC01000083.hg.1	8.48022472817421
TC01000084.hg.1	6.5191883289538
TC01000085.hg.1	6.77423993573798
TC01000086.hg.1	5.3759605818678
TC01000087.hg.1	5.71795958613256
TC01000088.hg.1	6.778671476824
TC01000089.hg.1	5.17642412619742
TC01000090.hg.1	5.05843398896374
TC01000091.hg.1	6.09401391381597
TC01000092.hg.1	6.10109509707873
TC01000093.hg.1	6.00577324702835
TC01000094.hg.1	4.12470338851462
TC01000095.hg.1	2.29955120887888
TC01000096.hg.1	5.32452436801478
TC01000097.hg.1	5.32540833756415
TC01000098.hg.1	5.68936418345609
TC01000099.hg.1	7.72622175453568
TC01000100.hg.1	6.99825303952866
TC01000101.hg.1	7.06357246850202
TC01000102.hg.1	4.90575842126772
TC01000103.hg.1	5.20257717423896
TC01000104.hg.1	5.48187587731246
TC01000105.hg.1	4.184699340924
TC01000106.hg.1	4.73954615267003
TC01000107.hg.1	2.86905489575494
TC01000108.hg.1	5.1826768449797
TC01000109.hg.1	7.50291311593438
TC01000110.hg.1	4.58418753516215
TC01000111.hg.1	4.60607573020165
TC01000112.hg.1	6.73860022969489
TC01000113.hg.1	8.88493977146559
TC01000114.hg.1	2.74558224593065
TC01000115.hg.1	7.00761931010667
TC01000116.hg.1	7.05434021235547
TC01000117.hg.1	5.82399945131085
TC01000118.hg.1	6.26721701956496
TC01000119.hg.1	5.81789877327633
TC01000120.hg.1	5.00728433575544
TC01000121.hg.1	4.79955235639487
TC01000122.hg.1	5.87625993249226
TC01000123.hg.1	6.9919833583069
TC01000124.hg.1	5.7385836300457
TC01000125.hg.1	6.7003666508686
TC01000126.hg.1	5.35713459642923
TC01000127.hg.1	6.77172669429909
TC01000128.hg.1	11.7240689830575
TC01000129.hg.1	6.86568722810747
TC01000130.hg.1	4.74455812219572
TC01000131.hg.1	5.6738915845526
TC01000132.hg.1	6.20031328584692
TC01000133.hg.1	5.51932687489375
TC01000134.hg.1	7.08799728953759
TC01000135.hg.1	4.78900285417644
TC01000136.hg.1	4.2185504808359
TC01000137.hg.1	3.3832676845948
TC01000138.hg.1	2.83449819808352
TC01000139.hg.1	4.8594424140317
TC01000140.hg.1	1.7052767411406
TC01000141.hg.1	6.7754631524726
TC01000142.hg.1	5.53786784893725
TC01000143.hg.1	5.47744984726209
TC01000144.hg.1	6.743499951598
TC01000145.hg.1	6.66186216647123
TC01000146.hg.1	5.53454997591286
TC01000147.hg.1	6.30358765943844
TC01000148.hg.1	6.17570297246913
TC01000149.hg.1	6.51433488444157
TC01000150.hg.1	8.75083874124233
TC01000151.hg.1	7.70027531306918
TC01000152.hg.1	7.65839475366325
TC01000153.hg.1	6.44714061782917
TC01000154.hg.1	5.89946741457793
TC01000155.hg.1	7.98273290735223
TC01000156.hg.1	7.16695141364206
TC01000157.hg.1	7.65993410451956
TC01000158.hg.1	6.22220168987514
TC01000159.hg.1	4.07021377579058
TC01000160.hg.1	3.9025531173514
TC01000161.hg.1	4.61735794693368
TC01000162.hg.1	3.84398007554723
TC01000163.hg.1	4.97251351908078
TC01000164.hg.1	3.67521897625037
TC01000165.hg.1	3.71451481134078
TC01000166.hg.1	3.87851873937386
TC01000167.hg.1	2.49484208138575
TC01000168.hg.1	4.57482065409166
TC01000169.hg.1	4.13307186072623
TC01000170.hg.1	3.95306765822346
TC01000171.hg.1	3.7710927862442
TC01000172.hg.1	3.90074139268206
TC01000173.hg.1	4.55033662805559
TC01000174.hg.1	4.68916174484969
TC01000175.hg.1	4.6463881805508
TC01000176.hg.1	3.98471182110099
TC01000177.hg.1	3.92354076251747
TC01000178.hg.1	4.39833343982836
TC01000179.hg.1	4.71543068604592
TC01000180.hg.1	4.90216276419242
TC01000181.hg.1	5.15931799259082
TC01000182.hg.1	5.76925675527025
TC01000183.hg.1	4.31325042008502
TC01000184.hg.1	6.13092900781724
TC01000185.hg.1	5.33303670862632
TC01000186.hg.1	4.48122455230287
TC01000187.hg.1	7.14813068538134
TC01000188.hg.1	5.96857424517161
TC01000190.hg.1	5.98875051642142
TC01000191.hg.1	6.35500458171905
TC01000192.hg.1	7.59207102193341
TC01000193.hg.1	7.65723529100667
TC01000194.hg.1	7.12054394679211
TC01000195.hg.1	6.26445160866482
TC01000196.hg.1	6.69759457941303
TC01000197.hg.1	6.04143626384555
TC01000198.hg.1	7.60434681625155
TC01000199.hg.1	2.56536924090818
TC01000200.hg.1	5.29337344563159
TC01000202.hg.1	5.17621140353786
TC01000203.hg.1	5.24721605500626
TC01000204.hg.1	4.04352792541534
TC01000205.hg.1	6.94418904902311
TC01000206.hg.1	7.26007691191589
TC01000207.hg.1	4.31561108711709
TC01000208.hg.1	5.03120764768619
TC01000209.hg.1	4.47475819731999
TC01000210.hg.1	5.04454601829935
TC01000211.hg.1	5.42011382313849
TC01000212.hg.1	8.75081563072452
TC01000213.hg.1	5.37124797936483
TC01000214.hg.1	5.04454601829935
TC01000215.hg.1	2.79113313916189
TC01000216.hg.1	7.47083889876502
TC01000217.hg.1	6.55425374683043
TC01000218.hg.1	13.1362164793266
TC01000219.hg.1	5.79776882694502
TC01000220.hg.1	2.94640388463023
TC01000221.hg.1	8.95991165211617
TC01000222.hg.1	5.53221842634114
TC01000223.hg.1	5.09270593469578
TC01000224.hg.1	5.23945981724092
TC01000225.hg.1	13.1362164793266
TC01000226.hg.1	4.7974487983224
TC01000227.hg.1	5.82987038665195
TC01000228.hg.1	2.36631746594609
TC01000229.hg.1	5.47601956839351
TC01000230.hg.1	5.3565776413904
TC01000231.hg.1	5.36904606803714
TC01000232.hg.1	5.39619426999025
TC01000233.hg.1	4.882937639691
TC01000234.hg.1	5.53148953334007
TC01000235.hg.1	3.09371027767606
TC01000236.hg.1	7.22281371974694
TC01000237.hg.1	5.24145937887387
TC01000238.hg.1	4.49762648668935
TC01000239.hg.1	5.67209215478261
TC01000240.hg.1	3.64935511108231
TC01000241.hg.1	4.36838912863281
TC01000242.hg.1	4.88092653093926
TC01000243.hg.1	5.65707799394307
TC01000244.hg.1	6.30880146887538
TC01000245.hg.1	6.32876432145782
TC01000246.hg.1	6.70774696583015
TC01000247.hg.1	6.16645701914863
TC01000248.hg.1	2.55778501701231
TC01000250.hg.1	7.1822066344931
TC01000251.hg.1	5.55141941118685
TC01000252.hg.1	4.32828393976631
TC01000253.hg.1	5.08392164485188
TC01000254.hg.1	5.52723395243963
TC01000255.hg.1	4.67437132079715
TC01000256.hg.1	5.15524204198503
TC01000257.hg.1	6.77475922081138
TC01000258.hg.1	4.94742705958256
TC01000259.hg.1	5.19279949412079
TC01000260.hg.1	6.26460192677702
TC01000261.hg.1	7.20991323746375
TC01000262.hg.1	7.05903133843119
TC01000263.hg.1	6.14733595977266
TC01000264.hg.1	6.28167722704886
TC01000265.hg.1	1.72333309216453
TC01000266.hg.1	5.01224816576706
TC01000267.hg.1	4.16332278920095
TC01000268.hg.1	6.5948071686606
TC01000269.hg.1	3.79821355545272
TC01000270.hg.1	6.1495081684342
TC01000271.hg.1	6.74313165682905
TC01000272.hg.1	8.1832319235708
TC01000273.hg.1	6.0042650919366
TC01000274.hg.1	5.80127600168786
TC01000275.hg.1	6.53936419448914
TC01000277.hg.1	2.36864575593012
TC01000278.hg.1	2.4391445661535
TC01000279.hg.1	5.70516624592029
TC01000280.hg.1	7.77840283822524
TC01000281.hg.1	3.59008873939382
TC01000282.hg.1	6.13883481042256
TC01000283.hg.1	5.47279517007351
TC01000284.hg.1	6.15346919012028
TC01000285.hg.1	7.59056567649318
TC01000286.hg.1	9.73515631055453
TC01000287.hg.1	8.40150181565837
TC01000288.hg.1	5.76529911344863
TC01000289.hg.1	5.8361651243911
TC01000290.hg.1	4.02199050854531
TC01000291.hg.1	4.34664328641354
TC01000292.hg.1	6.84763611604196
TC01000293.hg.1	3.36844275901286
TC01000294.hg.1	2.50194653291288
TC01000295.hg.1	6.30247290258702
TC01000296.hg.1	4.63696793737777
TC01000297.hg.1	4.36360617971228
TC01000298.hg.1	4.99617056770745
TC01000299.hg.1	7.01243113077716
TC01000300.hg.1	7.18914305172032
TC01000301.hg.1	6.19504603255785
TC01000302.hg.1	6.96054883415052
TC01000303.hg.1	3.2216968558074
TC01000304.hg.1	3.07293602733953
TC01000305.hg.1	7.60392372714336
TC01000306.hg.1	5.44552502652212
TC01000307.hg.1	4.14452615588248
TC01000308.hg.1	4.94736317384143
TC01000309.hg.1	4.60442187903322
TC01000310.hg.1	5.22392044249532
TC01000311.hg.1	5.83893274685853
TC01000312.hg.1	5.36248746011379
TC01000313.hg.1	7.26488154671972
TC01000314.hg.1	7.35481247587247
TC01000315.hg.1	12.183446281408
TC01000316.hg.1	3.33828926511136
TC01000317.hg.1	4.13955932838644
TC01000318.hg.1	4.68756618326724
TC01000319.hg.1	8.25278293810056
TC01000320.hg.1	3.35944901312288
TC01000321.hg.1	8.88998663770942
TC01000322.hg.1	7.73360570570816
TC01000323.hg.1	6.66495289360947
TC01000324.hg.1	5.59831780907149
TC01000325.hg.1	7.06546794817744
TC01000327.hg.1	5.22151526209674
TC01000328.hg.1	3.90154390359484
TC01000329.hg.1	4.86246063716914
TC01000330.hg.1	3.60943739631155
TC01000331.hg.1	2.61836582195868
TC01000332.hg.1	5.26586135273881
TC01000333.hg.1	5.74370395255849
TC01000334.hg.1	5.78178826862723
TC01000335.hg.1	6.29006960252838
TC01000336.hg.1	5.84199435421752
TC01000337.hg.1	4.57682557429534
TC01000338.hg.1	6.62383214186878
TC01000339.hg.1	5.53937367682075
TC01000340.hg.1	2.17197221978992
TC01000341.hg.1	6.62036881080099
TC01000342.hg.1	5.35520762060928
TC01000343.hg.1	4.23922368828746
TC01000344.hg.1	6.69398788736936
TC01000345.hg.1	4.78909310812205
TC01000346.hg.1	7.61289939428621
TC01000347.hg.1	6.31786435461745
TC01000348.hg.1	7.18740668750838
TC01000349.hg.1	7.07723845977565
TC01000350.hg.1	6.50786240468085
TC01000351.hg.1	9.59297359620185
TC01000352.hg.1	6.7326631166215
TC01000353.hg.1	6.28102723595771
TC01000354.hg.1	3.71407154454313
TC01000355.hg.1	7.41771413928235
TC01000356.hg.1	6.47779569395745
TC01000357.hg.1	10.3784460507839
TC01000358.hg.1	7.045359907453
TC01000359.hg.1	6.37532782448195
TC01000360.hg.1	5.59385256694152
TC01000361.hg.1	6.18319703043443
TC01000362.hg.1	6.06718627676037
TC01000363.hg.1	2.73686317492442
TC01000364.hg.1	4.98113918992286
TC01000365.hg.1	4.98200058913913
TC01000366.hg.1	5.57927674496481
TC01000367.hg.1	5.72372522258057
TC01000368.hg.1	6.49351690950941
TC01000369.hg.1	2.93014075873305
TC01000370.hg.1	6.19838204665831
TC01000371.hg.1	4.59258566066484
TC01000372.hg.1	7.1650130681155
TC01000373.hg.1	5.32281687262334
TC01000374.hg.1	6.24461584444033
TC01000375.hg.1	7.42213922633616
TC01000377.hg.1	6.74514428457588
TC01000378.hg.1	5.54133434127802
TC01000379.hg.1	7.33104958727954
TC01000380.hg.1	4.34497373086915
TC01000381.hg.1	5.88501385028743
TC01000382.hg.1	11.7741805577384
TC01000383.hg.1	4.16321962237901
TC01000384.hg.1	5.41647589506643
TC01000385.hg.1	5.65328507092424
TC01000386.hg.1	4.25281335153812
TC01000387.hg.1	4.30043278311523
TC01000388.hg.1	8.06535165265712
TC01000389.hg.1	5.83448848945704
TC01000390.hg.1	3.13899472533704
TC01000391.hg.1	6.50400909424168
TC01000392.hg.1	6.39715252101013
TC01000393.hg.1	3.24468859623265
TC01000394.hg.1	7.32222872848547
TC01000395.hg.1	6.71731683714381
TC01000396.hg.1	4.04191864667709
TC01000397.hg.1	3.94520617443525
TC01000398.hg.1	5.9532279024819
TC01000399.hg.1	1.6909336060671
TC01000400.hg.1	4.80689319496743
TC01000401.hg.1	4.34788210281751
TC01000402.hg.1	4.99794964667668
TC01000403.hg.1	3.49262337659299
TC01000404.hg.1	6.07227068612297
TC01000405.hg.1	4.81935645329063
TC01000406.hg.1	3.54262369182074
TC01000407.hg.1	6.11940026319476
TC01000408.hg.1	7.60715581255781
TC01000409.hg.1	4.99335539858183
TC01000410.hg.1	4.41846683467018
TC01000411.hg.1	6.2846253831742
TC01000412.hg.1	5.40642814313287
TC01000413.hg.1	5.80166573589059
TC01000414.hg.1	6.40677711218429
TC01000415.hg.1	2.14631497922034
TC01000416.hg.1	3.60169376007211
TC01000417.hg.1	7.20960041904038
TC01000418.hg.1	6.05189802471674
TC01000419.hg.1	7.22476355166742
TC01000420.hg.1	7.01264094601956
TC01000421.hg.1	5.30864694721285
TC01000422.hg.1	5.85106795713548
TC01000423.hg.1	5.48346632150842
TC01000424.hg.1	7.76472124083451
TC01000425.hg.1	5.47373501074168
TC01000426.hg.1	6.07781615979661
TC01000427.hg.1	7.06092765214147
TC01000428.hg.1	5.74951614260903
TC01000429.hg.1	5.39970986055898
TC01000430.hg.1	6.03803739132458
TC01000432.hg.1	1.38849228600912
TC01000433.hg.1	7.4818425964807
TC01000434.hg.1	6.76119464348937
TC01000435.hg.1	6.42976500434276
TC01000436.hg.1	6.14451971560699
TC01000437.hg.1	4.1989331412645
TC01000438.hg.1	4.04810443701262
TC01000439.hg.1	5.50162433783784
TC01000440.hg.1	6.68603069345382
TC01000441.hg.1	4.81524214825945
TC01000442.hg.1	5.30055300822591
TC01000443.hg.1	5.18115107662956
TC01000444.hg.1	2.68970922725105
TC01000445.hg.1	3.42302030898333
TC01000446.hg.1	6.96297196951994
TC01000447.hg.1	5.14131372947858
TC01000448.hg.1	5.5326814992398
TC01000449.hg.1	5.29077143951754
TC01000450.hg.1	5.01003156946116
TC01000451.hg.1	6.08839485827251
TC01000452.hg.1	4.06822108257948
TC01000453.hg.1	1.89048879570629
TC01000454.hg.1	5.19712451499563
TC01000455.hg.1	7.16179510678978
TC01000456.hg.1	6.78758629064912
TC01000457.hg.1	2.60627975722014
TC01000458.hg.1	5.88013041608256
TC01000459.hg.1	5.84891407271315
TC01000460.hg.1	4.13925082828068
TC01000461.hg.1	1.4847356519386
TC01000462.hg.1	6.92500612806873
TC01000463.hg.1	6.7293387208394
TC01000464.hg.1	3.93727313782206
TC01000465.hg.1	6.56249669237406
TC01000466.hg.1	5.35257751931826
TC01000467.hg.1	6.17167570812955
TC01000468.hg.1	6.99376654334918
TC01000469.hg.1	7.93394875096015
TC01000471.hg.1	4.27100711729972
TC01000472.hg.1	3.99256039241525
TC01000473.hg.1	2.50823352360125
TC01000474.hg.1	6.94183167079175
TC01000475.hg.1	6.12935860827432
TC01000476.hg.1	4.95605487346389
TC01000477.hg.1	4.17109692119133
TC01000478.hg.1	6.11346488432414
TC01000479.hg.1	6.6600291349548
TC01000480.hg.1	6.70506367249838
TC01000481.hg.1	3.80789249510024
TC01000482.hg.1	4.07898117822225
TC01000483.hg.1	4.73489510245262
TC01000484.hg.1	5.16503255197187
TC01000485.hg.1	6.3355693218789
TC01000486.hg.1	3.82449024830675
TC01000487.hg.1	4.93419391902989
TC01000488.hg.1	3.58491408773185
TC01000489.hg.1	5.35909727344279
TC01000490.hg.1	3.16176245994138
TC01000491.hg.1	7.67284178253801
TC01000492.hg.1	8.6739973074968
TC01000493.hg.1	7.97875130792777
TC01000494.hg.1	6.14788526260287
TC01000495.hg.1	5.61511192850422
TC01000496.hg.1	2.93281958304666
TC01000497.hg.1	5.19261096626467
TC01000498.hg.1	5.0207119078733
TC01000499.hg.1	4.91890272804543
TC01000500.hg.1	6.3267420167899
TC01000501.hg.1	4.55285692620785
TC01000502.hg.1	3.57316357412309
TC01000503.hg.1	8.65013782021539
TC01000504.hg.1	8.60764381030623
TC01000505.hg.1	6.41682022096903
TC01000506.hg.1	4.61755464809951
TC01000507.hg.1	5.17820602468079
TC01000508.hg.1	7.08562629990554
TC01000509.hg.1	5.92127406843147
TC01000510.hg.1	8.21728503773311
TC01000511.hg.1	4.73526342640919
TC01000512.hg.1	5.18547646503199
TC01000513.hg.1	4.92156783177495
