ID_REF	VALUE
TC01000001.hg.1	5.35235127140371
TC01000002.hg.1	4.86489333241328
TC01000003.hg.1	3.75186607836559
TC01000004.hg.1	3.56216342252316
TC01000005.hg.1	7.74971649322948
TC01000006.hg.1	11.0794546205255
TC01000007.hg.1	10.5756060168947
TC01000008.hg.1	7.10695276115645
TC01000009.hg.1	2.72342133773115
TC01000010.hg.1	4.41736286701191
TC01000011.hg.1	6.10696326947755
TC01000012.hg.1	4.71159296737491
TC01000013.hg.1	8.10818042677484
TC01000014.hg.1	3.91433703281299
TC01000015.hg.1	5.84577808392774
TC01000016.hg.1	6.63655282416373
TC01000017.hg.1	5.06667556120724
TC01000018.hg.1	6.26990930672783
TC01000019.hg.1	6.18017359916522
TC01000020.hg.1	6.44664853326607
TC01000021.hg.1	6.14061728163786
TC01000022.hg.1	6.32777333615678
TC01000023.hg.1	6.52084551215484
TC01000024.hg.1	6.81254346658554
TC01000025.hg.1	6.87099599356474
TC01000026.hg.1	5.41968991257615
TC01000027.hg.1	4.81139875900275
TC01000028.hg.1	3.1618354384682
TC01000029.hg.1	3.10941665656658
TC01000030.hg.1	6.11529886610151
TC01000031.hg.1	6.19504663815942
TC01000032.hg.1	6.16403262591924
TC01000033.hg.1	6.16793064399813
TC01000034.hg.1	6.11886801844868
TC01000035.hg.1	5.77443053327892
TC01000036.hg.1	5.9465299983341
TC01000037.hg.1	6.64596658446296
TC01000038.hg.1	6.73695138816883
TC01000039.hg.1	4.25159698246677
TC01000040.hg.1	6.87287850202932
TC01000041.hg.1	5.99627698265955
TC01000042.hg.1	6.55823151295933
TC01000043.hg.1	6.60959896273761
TC01000044.hg.1	4.89942019307285
TC01000045.hg.1	5.27921783128307
TC01000046.hg.1	6.70020892791255
TC01000047.hg.1	6.4986728297179
TC01000048.hg.1	6.32614656661867
TC01000049.hg.1	5.20385161516603
TC01000050.hg.1	6.11422786373826
TC01000051.hg.1	5.9728000661724
TC01000052.hg.1	6.17751954968214
TC01000053.hg.1	6.13517046651858
TC01000054.hg.1	6.21423228240469
TC01000055.hg.1	5.79902986754791
TC01000056.hg.1	5.83519050711157
TC01000057.hg.1	6.83375767841737
TC01000058.hg.1	6.85479832727304
TC01000059.hg.1	5.5408443532807
TC01000060.hg.1	6.03215000265567
TC01000061.hg.1	6.6467677878492
TC01000062.hg.1	5.7966852701196
TC01000063.hg.1	3.62960697733386
TC01000064.hg.1	6.30125422176435
TC01000065.hg.1	4.60218199440926
TC01000066.hg.1	5.43459178697334
TC01000067.hg.1	5.95057182493344
TC01000068.hg.1	2.32600291686243
TC01000069.hg.1	5.85602848122692
TC01000070.hg.1	7.39185527726206
TC01000071.hg.1	6.03353801730848
TC01000072.hg.1	5.37941747726133
TC01000073.hg.1	6.48634231909718
TC01000074.hg.1	6.28539950831985
TC01000075.hg.1	4.38837663858502
TC01000076.hg.1	4.30791704592449
TC01000077.hg.1	3.81296442687097
TC01000078.hg.1	5.05389968066906
TC01000079.hg.1	3.57320700027155
TC01000080.hg.1	5.44030658979934
TC01000081.hg.1	3.5159356204323
TC01000082.hg.1	6.9602870328981
TC01000083.hg.1	8.76211589909035
TC01000084.hg.1	6.0445740516799
TC01000085.hg.1	6.52235179580638
TC01000086.hg.1	5.1978402847149
TC01000087.hg.1	5.70001735377809
TC01000088.hg.1	6.50412003001665
TC01000089.hg.1	4.9193159008296
TC01000090.hg.1	5.03538932123621
TC01000091.hg.1	5.78308841731
TC01000092.hg.1	5.58437857830711
TC01000093.hg.1	5.86930959805411
TC01000094.hg.1	3.91847126360104
TC01000095.hg.1	1.86839579576321
TC01000096.hg.1	5.5369575280719
TC01000097.hg.1	5.22869206525531
TC01000098.hg.1	5.63881617720079
TC01000099.hg.1	7.39176980677926
TC01000100.hg.1	5.83210273280342
TC01000101.hg.1	6.84049112799428
TC01000102.hg.1	5.03902571156331
TC01000103.hg.1	4.50209110079361
TC01000104.hg.1	5.39283252298129
TC01000105.hg.1	4.35358271916513
TC01000106.hg.1	4.56281216567587
TC01000107.hg.1	2.65671788469817
TC01000108.hg.1	4.42024384474206
TC01000109.hg.1	7.8246357916421
TC01000110.hg.1	4.29779519557138
TC01000111.hg.1	4.65451369273068
TC01000112.hg.1	6.61802582762274
TC01000113.hg.1	7.6824383174961
TC01000114.hg.1	1.5887881283546
TC01000115.hg.1	6.81408190011584
TC01000116.hg.1	7.04013642388527
TC01000117.hg.1	5.76717001029253
TC01000118.hg.1	5.99668730409306
TC01000119.hg.1	5.56594765876457
TC01000120.hg.1	4.66584859608713
TC01000121.hg.1	4.98903761384785
TC01000122.hg.1	5.84239398499219
TC01000123.hg.1	7.27577524875692
TC01000124.hg.1	6.3993092024574
TC01000125.hg.1	6.5115320795409
TC01000126.hg.1	5.27842617730703
TC01000127.hg.1	6.14886275711024
TC01000128.hg.1	11.8086746227765
TC01000129.hg.1	7.25247830227369
TC01000130.hg.1	4.38103204928995
TC01000131.hg.1	5.88830713816443
TC01000132.hg.1	5.99112875415755
TC01000133.hg.1	5.27408514234214
TC01000134.hg.1	7.05678672267992
TC01000135.hg.1	4.39044350979826
TC01000136.hg.1	3.89128361588935
TC01000137.hg.1	2.95321512618117
TC01000138.hg.1	3.18653781568955
TC01000139.hg.1	4.83245677031016
TC01000140.hg.1	1.8832946392136
TC01000141.hg.1	6.28000775268851
TC01000142.hg.1	5.46103057178324
TC01000143.hg.1	5.49564030215371
TC01000144.hg.1	6.48326571061619
TC01000145.hg.1	6.39423945711749
TC01000146.hg.1	5.31918818094229
TC01000147.hg.1	6.26048129698241
TC01000148.hg.1	6.04337709478557
TC01000149.hg.1	6.3925419404005
TC01000150.hg.1	9.5658277079333
TC01000151.hg.1	7.44378330533743
TC01000152.hg.1	6.95614291796227
TC01000153.hg.1	6.273078190742
TC01000154.hg.1	5.71452728087856
TC01000155.hg.1	6.92210337287481
TC01000156.hg.1	6.57953727370555
TC01000157.hg.1	7.31978205727996
TC01000158.hg.1	5.71536273654056
TC01000159.hg.1	3.56563308306325
TC01000160.hg.1	3.70128913445925
TC01000161.hg.1	5.03058692245325
TC01000162.hg.1	3.64795076222018
TC01000163.hg.1	5.06910472755387
TC01000164.hg.1	3.43735146648458
