ID_REF	VALUE
TC01000001.hg.1	5.42752189146453
TC01000002.hg.1	4.6574960730785
TC01000003.hg.1	3.2831735572395
TC01000004.hg.1	5.61665368256779
TC01000005.hg.1	8.17887051546169
TC01000006.hg.1	11.7453089470997
TC01000007.hg.1	11.5195138774831
TC01000008.hg.1	7.25360594565761
TC01000009.hg.1	2.6767753910037
TC01000010.hg.1	4.12302734084063
TC01000011.hg.1	6.33326993242462
TC01000012.hg.1	4.82657645548662
TC01000013.hg.1	7.45869533516905
TC01000014.hg.1	5.59870308469335
TC01000015.hg.1	5.94730299999135
TC01000016.hg.1	6.64030595487559
TC01000017.hg.1	5.23100688315221
TC01000018.hg.1	6.20791713462969
TC01000019.hg.1	6.21838352979719
TC01000020.hg.1	6.54585813791117
TC01000021.hg.1	6.23887280838613
TC01000022.hg.1	6.3944179069093
TC01000023.hg.1	6.74218494078096
TC01000024.hg.1	6.89555651807223
TC01000025.hg.1	6.7920604363016
TC01000026.hg.1	5.70209207361662
TC01000027.hg.1	5.06827790062117
TC01000028.hg.1	2.98956843868501
TC01000029.hg.1	3.72704228561344
TC01000030.hg.1	6.03142320220442
TC01000031.hg.1	6.51635615951776
TC01000032.hg.1	6.19115898046147
TC01000033.hg.1	6.15525246852628
TC01000034.hg.1	6.32246074311474
TC01000035.hg.1	5.81324713904804
TC01000036.hg.1	5.89751846428659
TC01000037.hg.1	6.71473433511397
TC01000038.hg.1	6.96974410477506
TC01000039.hg.1	4.36737069205157
TC01000040.hg.1	6.68866825469202
TC01000041.hg.1	6.23485272397258
TC01000042.hg.1	6.69361867369472
TC01000043.hg.1	6.95529074996946
TC01000044.hg.1	4.88756159428935
TC01000045.hg.1	5.483199767082
TC01000046.hg.1	6.7323880680029
TC01000047.hg.1	6.46623734575863
TC01000048.hg.1	6.38753511477942
TC01000049.hg.1	5.2513928955918
TC01000050.hg.1	6.27348338515952
TC01000051.hg.1	6.19935007158417
TC01000052.hg.1	6.18880123250402
TC01000053.hg.1	6.14720902309459
TC01000054.hg.1	6.37293271107344
TC01000055.hg.1	5.68980330781202
TC01000056.hg.1	5.75032123387561
TC01000057.hg.1	7.18131516015192
TC01000058.hg.1	6.92495522546191
TC01000059.hg.1	5.30467329628484
TC01000060.hg.1	6.16853190115739
TC01000061.hg.1	6.47851810083017
TC01000062.hg.1	5.72567498090702
TC01000063.hg.1	3.86459945973702
TC01000064.hg.1	6.39269454061186
TC01000065.hg.1	4.67954091516118
TC01000066.hg.1	5.48193434220121
TC01000067.hg.1	5.91709300076824
TC01000068.hg.1	2.34597633380541
TC01000069.hg.1	5.92105547582859
TC01000070.hg.1	7.30501698207006
TC01000071.hg.1	5.98950712617083
TC01000072.hg.1	5.44799320709677
TC01000073.hg.1	6.52941091413387
TC01000074.hg.1	6.1706263511543
TC01000075.hg.1	4.72562401644843
TC01000076.hg.1	4.38963180671583
TC01000077.hg.1	3.87878422138381
TC01000078.hg.1	4.76558202482779
TC01000079.hg.1	3.37632530600172
TC01000080.hg.1	5.34955797199268
TC01000081.hg.1	3.70025749356326
TC01000082.hg.1	7.02896979765045
TC01000083.hg.1	8.15411448851957
TC01000084.hg.1	6.34140218663446
TC01000085.hg.1	6.59223286650061
TC01000086.hg.1	5.1762404832665
TC01000087.hg.1	5.74827366762421
TC01000088.hg.1	6.36324010968602
TC01000089.hg.1	4.96974174865675
TC01000090.hg.1	4.91029934745737
TC01000091.hg.1	5.7571042479461
TC01000092.hg.1	5.7998410439847
TC01000093.hg.1	5.92907023786751
TC01000094.hg.1	4.20480621276011
TC01000095.hg.1	1.944446835168
TC01000096.hg.1	5.49490824003881
TC01000097.hg.1	4.79523853897173
TC01000098.hg.1	5.54584846333815
TC01000099.hg.1	6.95137516443021
TC01000100.hg.1	6.40185703433358
TC01000101.hg.1	6.8167754429559
TC01000102.hg.1	4.88889603776849
TC01000103.hg.1	4.52793145516833
TC01000104.hg.1	5.45105923782153
TC01000105.hg.1	4.31822369605586
TC01000106.hg.1	4.38887577675033
TC01000107.hg.1	2.76420954663632
TC01000108.hg.1	4.54843964271242
TC01000109.hg.1	7.30289257238153
TC01000110.hg.1	4.35745109658622
TC01000111.hg.1	5.0282853408043
TC01000112.hg.1	6.80836396605148
TC01000113.hg.1	7.09652086700478
TC01000114.hg.1	1.43665288710397
TC01000115.hg.1	7.1372153884078
TC01000116.hg.1	6.23768524112703
TC01000117.hg.1	5.86455120361102
TC01000118.hg.1	5.89026208991153
TC01000119.hg.1	5.88663483796492
TC01000120.hg.1	4.41885460323824
TC01000121.hg.1	4.94935877068092
TC01000122.hg.1	5.75169588013035
TC01000123.hg.1	7.11515529160536
TC01000124.hg.1	5.94660983552477
TC01000125.hg.1	6.46475678764497
TC01000126.hg.1	4.97575161553056
TC01000127.hg.1	6.47246475887345
TC01000128.hg.1	12.0129985954041
TC01000129.hg.1	7.20028804900317
TC01000130.hg.1	4.41402524337045
TC01000131.hg.1	5.86558192019878
TC01000132.hg.1	5.90717309383646
TC01000133.hg.1	5.23725732006685
TC01000134.hg.1	6.95077131196889
TC01000135.hg.1	4.29095155492332
TC01000136.hg.1	4.05683841810856
TC01000137.hg.1	3.07140215184074
TC01000138.hg.1	2.41409849395899
TC01000139.hg.1	4.86676754396022
TC01000140.hg.1	1.67081947729561
TC01000141.hg.1	7.40771066900499
TC01000142.hg.1	5.48894467596186
TC01000143.hg.1	5.25224697203672
TC01000144.hg.1	6.4451178753765
TC01000145.hg.1	6.50525745738256
TC01000146.hg.1	5.43426424672747
TC01000147.hg.1	6.35112507321258
TC01000148.hg.1	6.03319355927269
TC01000149.hg.1	6.15732438280407
TC01000150.hg.1	10.4669027268773
TC01000151.hg.1	8.2635990445251
TC01000152.hg.1	6.97098309426636
TC01000153.hg.1	6.26550074671756
TC01000154.hg.1	5.71381991427657
TC01000155.hg.1	6.70968158008881
TC01000156.hg.1	6.38932229602533
TC01000157.hg.1	8.35681534060972
TC01000158.hg.1	5.71783054933601
TC01000159.hg.1	3.73229160996481
TC01000160.hg.1	3.77168282263442
TC01000161.hg.1	4.46784888252671
TC01000162.hg.1	3.67988071108735
TC01000163.hg.1	4.88228358158753
TC01000164.hg.1	3.53783705986808
TC01000165.hg.1	3.31150312482703
TC01000166.hg.1	3.70872749531985
TC01000167.hg.1	2.23738429475537
TC01000168.hg.1	4.62228132815133
TC01000169.hg.1	4.12273145932595
TC01000170.hg.1	3.91868816295646
TC01000171.hg.1	3.57155921365609
TC01000172.hg.1	3.90582535540036
TC01000173.hg.1	4.3589591823572
TC01000174.hg.1	4.38081204904984
TC01000175.hg.1	4.45584514860397
TC01000176.hg.1	3.76619541240918
TC01000177.hg.1	3.92242249334055
TC01000178.hg.1	4.36552557653366
TC01000179.hg.1	4.34216470163975
TC01000180.hg.1	4.80125635578668
TC01000181.hg.1	4.98610736396139
TC01000182.hg.1	5.4668709164862
TC01000183.hg.1	4.08210131250382
TC01000184.hg.1	5.68741921387014
TC01000185.hg.1	5.08529886848204
TC01000186.hg.1	4.45793002674656
TC01000187.hg.1	7.0913755985187
TC01000188.hg.1	5.71716442882411
TC01000190.hg.1	5.45417534811183
TC01000191.hg.1	6.18759497574277
TC01000192.hg.1	7.67381074535475
TC01000193.hg.1	6.71951545074323
TC01000194.hg.1	7.0698398937274
TC01000195.hg.1	6.07846350244958
TC01000196.hg.1	6.29646836451605
TC01000197.hg.1	6.32962253536346
