ID_REF	VALUE
TC01000001.hg.1	5.62634995924643
TC01000002.hg.1	4.91196115407832
TC01000003.hg.1	3.3413493816835
TC01000004.hg.1	4.80924736065902
TC01000005.hg.1	8.42987738239872
TC01000006.hg.1	11.4002112391771
TC01000007.hg.1	11.3203637538258
TC01000008.hg.1	7.61370915384688
TC01000009.hg.1	3.24858216371578
TC01000010.hg.1	4.90335817402004
TC01000011.hg.1	6.29289735551464
TC01000012.hg.1	5.23672556379404
TC01000013.hg.1	8.11570651754833
TC01000014.hg.1	4.34892822072132
TC01000015.hg.1	6.38641072249898
TC01000016.hg.1	6.83425575148464
TC01000017.hg.1	5.59796152310402
TC01000018.hg.1	6.59416918270142
TC01000019.hg.1	6.10257789348997
TC01000020.hg.1	6.4620801570379
TC01000021.hg.1	6.21621486777656
TC01000022.hg.1	6.29590489683499
TC01000023.hg.1	6.64449804337468
TC01000024.hg.1	6.61485817481187
TC01000025.hg.1	6.8327733646892
TC01000026.hg.1	5.53739630271559
TC01000027.hg.1	4.79276847492854
TC01000028.hg.1	3.2754428747085
TC01000029.hg.1	3.55021559725102
TC01000030.hg.1	6.13286824003226
TC01000031.hg.1	6.28272592337066
TC01000032.hg.1	6.23024919302813
TC01000033.hg.1	6.12768732500812
TC01000034.hg.1	6.34029303200059
TC01000035.hg.1	5.78765449976502
TC01000036.hg.1	6.0117358012791
TC01000037.hg.1	6.79518997378569
TC01000038.hg.1	6.73748296445264
TC01000039.hg.1	4.53240746886737
TC01000040.hg.1	6.72448519791121
TC01000041.hg.1	5.80650896534991
TC01000042.hg.1	6.38949070495147
TC01000043.hg.1	6.37102037410001
TC01000044.hg.1	5.04379888354829
TC01000045.hg.1	5.32072047140628
TC01000046.hg.1	6.73407787930868
TC01000047.hg.1	6.40205917147169
TC01000048.hg.1	6.1031825924271
TC01000049.hg.1	5.29288571426461
TC01000050.hg.1	6.12318289551863
TC01000051.hg.1	5.83162839763855
TC01000052.hg.1	6.14931635531347
TC01000053.hg.1	5.94595517170218
TC01000054.hg.1	6.32287811395343
TC01000055.hg.1	5.9919888443809
TC01000056.hg.1	5.65803690058676
TC01000057.hg.1	6.70764524521645
TC01000058.hg.1	6.90399526844484
TC01000059.hg.1	5.53973068324346
TC01000060.hg.1	6.2065830322769
TC01000061.hg.1	6.61531054919244
TC01000062.hg.1	5.92556270656645
TC01000063.hg.1	3.78671046847205
TC01000064.hg.1	6.3472031820572
TC01000065.hg.1	4.80372108717761
TC01000066.hg.1	5.43172569935279
TC01000067.hg.1	5.80474336133216
TC01000068.hg.1	1.75383533524387
TC01000069.hg.1	5.8099161527977
TC01000070.hg.1	7.8913794826218
TC01000071.hg.1	5.997892629768
TC01000072.hg.1	5.41170377691771
TC01000073.hg.1	6.47854193744346
TC01000074.hg.1	6.27856519983844
TC01000075.hg.1	4.81073949866105
TC01000076.hg.1	4.40888354787757
TC01000077.hg.1	3.71579875139701
TC01000078.hg.1	5.76064798866344
TC01000079.hg.1	3.46281944042177
TC01000080.hg.1	5.22275229013098
TC01000081.hg.1	3.55113219965442
TC01000082.hg.1	6.98632420527967
TC01000083.hg.1	8.73828206522618
TC01000084.hg.1	5.96416697367508
TC01000085.hg.1	6.67172496155812
TC01000086.hg.1	5.24875900256099
TC01000087.hg.1	5.91315330426894
TC01000088.hg.1	6.83160766795142
TC01000089.hg.1	5.12342304057899
TC01000090.hg.1	4.90999347470016
