ID_REF	VALUE
TC01000001.hg.1	5.62133960755942
TC01000002.hg.1	5.00803594874192
TC01000003.hg.1	3.16918767104283
TC01000004.hg.1	3.81782662610352
TC01000005.hg.1	8.3688858417719
TC01000006.hg.1	11.593595761407
TC01000007.hg.1	11.1814618059983
TC01000008.hg.1	7.41979081083343
TC01000009.hg.1	3.00559935105226
TC01000010.hg.1	4.68326893551434
TC01000011.hg.1	5.86534366657547
TC01000012.hg.1	5.04143648943703
TC01000013.hg.1	8.51449504536672
TC01000014.hg.1	4.15444094063797
TC01000015.hg.1	5.78604166012168
TC01000016.hg.1	5.66790906925562
TC01000017.hg.1	5.53873616767329
TC01000018.hg.1	6.95232828117208
TC01000019.hg.1	6.28034079791979
TC01000020.hg.1	6.72142442876735
TC01000021.hg.1	6.36270149749699
TC01000022.hg.1	6.57126334684106
TC01000023.hg.1	6.78038673877604
TC01000024.hg.1	6.662843616792
TC01000025.hg.1	7.05290655679533
TC01000026.hg.1	5.7882611824919
TC01000027.hg.1	5.13585633258108
TC01000028.hg.1	3.48517328735632
TC01000029.hg.1	3.4369111986238
TC01000030.hg.1	6.22852028587321
TC01000031.hg.1	6.58220624889104
TC01000032.hg.1	6.48726851617237
TC01000033.hg.1	6.30672295275442
TC01000034.hg.1	6.70868803884484
TC01000035.hg.1	5.96542809709238
TC01000036.hg.1	6.45163959077993
TC01000037.hg.1	6.83386814245019
TC01000038.hg.1	6.91989760497365
TC01000039.hg.1	4.39003121358759
TC01000040.hg.1	6.80823158751241
TC01000041.hg.1	6.18212901587339
TC01000042.hg.1	6.71443799619874
TC01000043.hg.1	6.77374061124508
TC01000044.hg.1	5.14114570294889
TC01000045.hg.1	5.48226536203496
TC01000046.hg.1	6.94301994866442
TC01000047.hg.1	6.72074898837472
TC01000048.hg.1	6.60340870803912
TC01000049.hg.1	5.20472842563578
TC01000050.hg.1	6.55153139559827
TC01000051.hg.1	6.41968382521367
TC01000052.hg.1	6.42610724987995
TC01000053.hg.1	6.04602981348235
TC01000054.hg.1	6.62663279207841
TC01000055.hg.1	5.99636431821521
TC01000056.hg.1	5.76321349602855
TC01000057.hg.1	7.12541806322349
TC01000058.hg.1	7.29315156476398
TC01000059.hg.1	5.57945882770656
TC01000060.hg.1	6.17973660010224
TC01000061.hg.1	6.82309541818557
TC01000062.hg.1	6.008120905939
TC01000063.hg.1	3.96250271240042
TC01000064.hg.1	6.44527254802949
TC01000065.hg.1	4.69823548494387
TC01000066.hg.1	5.74278288408972
TC01000067.hg.1	5.97736964377535
TC01000068.hg.1	2.04744873362665
TC01000069.hg.1	6.0058859466132
TC01000070.hg.1	8.07864200870895
TC01000071.hg.1	6.21087316473205
TC01000072.hg.1	5.50557224442507
TC01000073.hg.1	6.61470851223241
TC01000074.hg.1	6.38601603611242
TC01000075.hg.1	4.89051381667081
TC01000076.hg.1	4.21091770593785
TC01000077.hg.1	3.75466006454696
TC01000078.hg.1	5.25945863086452
TC01000079.hg.1	3.25092103511755
TC01000080.hg.1	5.58880674975354
TC01000081.hg.1	4.19258375381213
TC01000082.hg.1	6.9492480995291
