ID_REF	VALUE
TC01000001.hg.1	5.70189957744644
TC01000002.hg.1	4.83103764960983
TC01000003.hg.1	3.53314713764542
TC01000004.hg.1	4.47627348257732
TC01000005.hg.1	7.78317505514158
TC01000006.hg.1	10.8239417103313
TC01000007.hg.1	10.4647375694185
TC01000008.hg.1	7.99279407220165
TC01000009.hg.1	2.68689442549314
TC01000010.hg.1	4.55846482631651
TC01000011.hg.1	6.55789728797653
TC01000012.hg.1	4.72708494654569
TC01000013.hg.1	6.97107755936757
TC01000014.hg.1	4.72786345742781
TC01000015.hg.1	6.1490159817892
TC01000016.hg.1	7.04089046292119
TC01000017.hg.1	5.4520254265715
TC01000018.hg.1	5.99267440699659
TC01000019.hg.1	5.98984563144711
TC01000020.hg.1	6.53898549913053
TC01000021.hg.1	6.35735506508879
TC01000022.hg.1	6.42386345954665
TC01000023.hg.1	6.68958636270748
TC01000024.hg.1	7.13895947822002
TC01000025.hg.1	6.96893483483782
TC01000026.hg.1	5.64031573000647
TC01000027.hg.1	5.07217372960483
TC01000028.hg.1	3.15594583566103
TC01000029.hg.1	3.18031240065278
TC01000030.hg.1	6.23515762925557
TC01000031.hg.1	6.55618858814188
TC01000032.hg.1	6.32162021540947
TC01000033.hg.1	6.26847938018733
TC01000034.hg.1	6.3780925157825
TC01000035.hg.1	5.96993899766113
TC01000036.hg.1	6.14398469846497
TC01000037.hg.1	6.73091053691645
TC01000038.hg.1	6.90075791696406
TC01000039.hg.1	4.80640539214093
TC01000040.hg.1	7.00253884129256
TC01000041.hg.1	6.1503874941553
TC01000042.hg.1	6.61408878483096
TC01000043.hg.1	6.75474164911956
TC01000044.hg.1	5.26157090990588
TC01000045.hg.1	5.60237088435886
TC01000046.hg.1	6.82286979635782
TC01000047.hg.1	6.54160370368903
TC01000048.hg.1	6.38411096085688
TC01000049.hg.1	5.35722403148005
TC01000050.hg.1	6.34195357120662
TC01000051.hg.1	6.28370788546401
TC01000052.hg.1	6.23973055612521
TC01000053.hg.1	6.17493744631341
TC01000054.hg.1	6.38806724019752
TC01000055.hg.1	5.75807267245474
TC01000056.hg.1	5.7309418319
TC01000057.hg.1	7.02910993123162
TC01000058.hg.1	7.04507786756312
TC01000059.hg.1	5.64799700359386
TC01000060.hg.1	6.13714323978311
