ID_REF	VALUE
TC01000001.hg.1	5.47901870710563
TC01000002.hg.1	4.83370662546521
TC01000003.hg.1	3.06777191935887
TC01000004.hg.1	4.34784282683776
TC01000005.hg.1	8.45317407778415
TC01000006.hg.1	11.6521145987764
TC01000007.hg.1	11.2057063834447
TC01000008.hg.1	8.23090013592019
TC01000009.hg.1	3.63492548373698
TC01000010.hg.1	4.78158616046225
TC01000011.hg.1	6.59349397202828
TC01000012.hg.1	4.7132361446079
TC01000013.hg.1	8.23913145477583
TC01000014.hg.1	4.40306556734729
TC01000015.hg.1	5.87253679534075
TC01000016.hg.1	7.73557051479061
TC01000017.hg.1	5.18124616815288
TC01000018.hg.1	6.04222834747496
TC01000019.hg.1	6.03978048218414
TC01000020.hg.1	6.62265755104175
TC01000021.hg.1	6.23149448219063
TC01000022.hg.1	6.43567102996067
TC01000023.hg.1	6.65237640464284
TC01000024.hg.1	6.71320780358927
TC01000025.hg.1	6.99209595958604
TC01000026.hg.1	5.87042106620579
TC01000027.hg.1	4.89971305675683
TC01000028.hg.1	2.97169914679775
TC01000029.hg.1	3.67939371888695
TC01000030.hg.1	6.18686259689281
TC01000031.hg.1	6.89335521222182
TC01000032.hg.1	6.16767719825179
TC01000033.hg.1	6.29012923058053
TC01000034.hg.1	6.33179860578966
TC01000035.hg.1	5.77267338656295
TC01000036.hg.1	6.20037639110831
TC01000037.hg.1	6.87253958650563
TC01000038.hg.1	6.92588433944525
TC01000039.hg.1	4.30012347086909
TC01000040.hg.1	6.79788279130795
TC01000041.hg.1	6.38803919811147
TC01000042.hg.1	6.82879769704688
TC01000043.hg.1	7.09200670620082
TC01000044.hg.1	5.29939657787259
TC01000045.hg.1	5.66193957158089
TC01000046.hg.1	6.86661827042051
TC01000047.hg.1	6.54922445815226
TC01000048.hg.1	6.42782800005218
TC01000049.hg.1	5.16071267179408
TC01000050.hg.1	6.35514964644879
TC01000051.hg.1	6.09052144864707
TC01000052.hg.1	6.14527644080363
TC01000053.hg.1	6.00814587007526
TC01000054.hg.1	6.77243156936183
TC01000055.hg.1	5.60075435859625
TC01000056.hg.1	5.82478176719837
TC01000057.hg.1	7.13357460268024
TC01000058.hg.1	6.86479580440592
TC01000059.hg.1	5.59755798310635
TC01000060.hg.1	6.02408311276282
TC01000061.hg.1	6.43061295957098
TC01000062.hg.1	6.14598757287876
TC01000063.hg.1	3.85959725950113
TC01000064.hg.1	6.39819353557373
TC01000065.hg.1	4.58992708715781
TC01000066.hg.1	5.72463698245623
TC01000067.hg.1	6.00061536814253
TC01000068.hg.1	1.8947717956006
TC01000069.hg.1	5.77589023334121
TC01000070.hg.1	7.46857376518342
TC01000071.hg.1	6.12050203989101
TC01000072.hg.1	5.48693257256769
TC01000073.hg.1	6.72406314012151
TC01000074.hg.1	6.45328736966711
TC01000075.hg.1	4.71291674631283
TC01000076.hg.1	4.10868038923578
TC01000077.hg.1	3.83614215137531
TC01000078.hg.1	4.95382930259946
TC01000079.hg.1	3.29034634987953
TC01000080.hg.1	5.36945530631205
TC01000081.hg.1	3.75668350211727
TC01000082.hg.1	6.86216422482306
TC01000083.hg.1	8.86784429057787
TC01000084.hg.1	6.01737691535409
TC01000085.hg.1	6.39049575719961
TC01000086.hg.1	5.40627763157573
TC01000087.hg.1	5.92863412220748
TC01000088.hg.1	6.57895214812268
TC01000089.hg.1	5.08044937137399
TC01000090.hg.1	4.99814066605505
TC01000091.hg.1	6.04460053258228
TC01000092.hg.1	5.56522962285707
TC01000093.hg.1	5.97583870946679
TC01000094.hg.1	4.06820775605589
TC01000095.hg.1	2.2400092259114
TC01000096.hg.1	5.62276818250889
TC01000097.hg.1	5.02948471696445
